,decile_1,decile_1,decile_2,decile_2,decile_3,decile_3,decile_4,decile_4,decile_5,decile_5,decile_6,decile_6,decile_7,decile_7,decile_8,decile_8,decile_9,decile_9,decile_10,decile_10,long_short,long_short,long_only,long_only,benchmark_ew,benchmark_ew
2011-01-25,-0.009054276881276753,-0.009054276881276753,-0.01106637278187083,-0.01106637278187083,-0.0111129537733429,-0.0111129537733429,-0.009798669362792568,-0.009798669362792568,-0.011917279446579707,-0.011917279446579707,-0.007732286812445256,-0.007732286812445256,-0.008837894018255636,-0.008837894018255636,-0.010235811668732135,-0.010235811668732135,-0.012325198521021659,-0.012325198521021659,-0.01039367617548314,-0.01039367617548314,-0.0013592630006698822,-0.0013592630006698822,-0.01039367617548314,-0.01039367617548314,-0.01025041299771965,-0.01025041299771965
2011-01-26,0.015311829596449975,0.015311829596449975,0.01958123067203514,0.01958123067203514,0.00855827269079646,0.00855827269079646,0.013172521639191158,0.013172521639191158,0.01477039146078046,0.01477039146078046,0.006881800606997919,0.006881800606997919,0.0081661079073899,0.0081661079073899,0.0034184427482690724,0.0034184427482690724,0.008287704687205105,0.008287704687205105,0.012671901310357444,0.012671901310357444,-0.0028917198128061332,-0.0028917198128061332,0.012671901310357444,0.012671901310357444,0.011100024579004346,0.011100024579004346
2011-01-27,0.0024421528575566875,0.0024421528575566875,-0.0021080866965269562,-0.0021080866965269562,0.006500271627481489,0.006500271627481489,-0.0012119379187890307,-0.0012119379187890307,0.0033963730000883337,0.0033963730000883337,-0.004449157729058165,-0.004449157729058165,-0.0012549589450247,-0.0012549589450247,-0.0018026022496746806,-0.0018026022496746806,0.005094946241536292,0.005094946241536292,0.0013954369602271863,0.0013954369602271863,-0.0011421184578262978,-0.0011421184578262978,0.0013954369602271863,0.0013954369602271863,0.0008090161212740722,0.0008090161212740722
2011-01-28,0.004220546949537031,0.004220546949537031,0.003043006555394194,0.003043006555394194,0.001097544671678765,0.001097544671678765,0.005509966795152813,0.005509966795152813,0.005977223352932072,0.005977223352932072,0.007324605952128749,0.007324605952128749,0.005604654921264745,0.005604654921264745,0.004934244727023571,0.004934244727023571,0.00782299287208283,0.00782299287208283,0.009985534720389669,0.009985534720389669,0.006109678426082143,0.006109678426082143,0.009985534720389669,0.009985534720389669,0.005538147835031449,0.005538147835031449
2011-01-31,-0.01934211384999873,-0.01934211384999873,-0.017899893772482134,-0.017899893772482134,-0.012232855857839679,-0.012232855857839679,-0.01832560398278576,-0.01832560398278576,-0.020618284261625465,-0.020618284261625465,-0.021632805057576143,-0.021632805057576143,-0.01673138459020588,-0.01673138459020588,-0.02121523356756735,-0.02121523356756735,-0.01605812658163278,-0.01605812658163278,-0.01854495412253821,-0.01854495412253821,0.0009681892034570107,0.0009681892034570107,-0.01854495412253821,-0.01854495412253821,-0.01824801668484536,-0.01824801668484536
2011-02-01,0.012058649495705787,0.0117902050683801,0.01048618552619729,0.009634872207167598,0.009597798078385678,0.008374260583943437,0.0014481666442185404,6.39333794970724e-05,0.012507007042251939,0.011126555993891602,0.013195115011560787,0.011815316063366036,0.014779101829939023,0.013589635855539855,0.018159962900390125,0.01696089059933648,0.007182388763622205,0.006097661897660267,0.011871678846524736,0.011241127801481173,-0.0002145337944429171,-0.001155877990125584,0.011871678846524736,0.011241127801481173,0.011130562844798408,0.011041641255707325
2011-02-02,0.010743671948076673,0.010743671948076673,0.006720886707352035,0.006720886707352035,0.005209044553438033,0.005209044553438033,0.01362679273941841,0.01362679273941841,0.00446804919828573,0.00446804919828573,0.003262559239998191,0.003262559239998191,0.0054961220940303035,0.0054961220940303035,0.011407533697384304,0.011407533697384304,0.005389264781966951,0.005389264781966951,0.006599027910798092,0.006599027910798092,-0.004187454258867934,-0.004187454258867934,0.006599027910798092,0.006599027910798092,0.007288528876167722,0.007288528876167722
2011-02-03,-0.0023820397672302753,-0.0023820397672302753,-0.010574137786556276,-0.010574137786556276,-0.007487257554586596,-0.007487257554586596,-0.010245107156908946,-0.010245107156908946,-0.018793482451527642,-0.018793482451527642,-0.014906567230597537,-0.014906567230597537,-0.012649065337137656,-0.012649065337137656,-0.014598974674302753,-0.014598974674302753,-0.008704088736063237,-0.008704088736063237,-0.015056752451905797,-0.015056752451905797,-0.012949269636176675,-0.012949269636176675,-0.015056752451905797,-0.015056752451905797,-0.011542066825914667,-0.011542066825914667
2011-02-04,-0.0063586077124767396,-0.0063586077124767396,-0.005231434644839758,-0.005231434644839758,-0.006128933388552483,-0.006128933388552483,-0.008905958845961445,-0.008905958845961445,-0.001389205027808552,-0.001389205027808552,-0.00532903873701676,-0.00532903873701676,-0.004839009324417018,-0.004839009324417018,-0.01257033931943593,-0.01257033931943593,-0.007473341320798294,-0.007473341320798294,-0.00838053870191706,-0.00838053870191706,-0.001954960922442653,-0.001954960922442653,-0.00838053870191706,-0.00838053870191706,-0.006669183823833274,-0.006669183823833274
2011-02-07,0.003677102606658721,0.003677102606658721,-0.00011676442754641569,-0.00011676442754641569,0.004008797683686528,0.004008797683686528,0.005090868914772031,0.005090868914772031,-0.004587835818960151,-0.004587835818960151,0.0004418878682116152,0.0004418878682116152,-0.00024046467095542763,-0.00024046467095542763,-0.0017128596404549809,-0.0017128596404549809,-0.00032207240687964224,-0.00032207240687964224,0.003405345215394218,0.003405345215394218,-0.00034511916401870906,-0.00034511916401870906,0.003405345215394218,0.003405345215394218,0.0009666862410044453,0.0009666862410044453
2011-02-08,0.0008498450338936513,0.0008498450338936513,0.0007987639373729213,0.0007987639373729213,0.0020611742588097946,0.0020611742588097946,-0.0012079132978290257,-0.0012079132978290257,-0.0013274662899833186,-0.0013274662899833186,-0.0027424517003593434,-0.0027424517003593434,0.004739815313498461,0.004739815313498461,0.0019273684346510559,0.0019273684346510559,0.0023649917704707656,0.0023649917704707656,0.004740923661822452,0.004740923661822452,0.003942480693146518,0.003942480693146518,0.004740923661822452,0.004740923661822452,0.001223054829655974,0.001223054829655974
2011-02-09,-0.002041315882954183,-0.002041315882954183,-0.008897717457986728,-0.008897717457986728,-0.002982436089535697,-0.002982436089535697,-0.00498315017681446,-0.00498315017681446,-0.0026513589066961803,-0.0026513589066961803,0.0005206063755932157,0.0005206063755932157,-0.00715384900361732,-0.00715384900361732,-0.001305443236533279,-0.001305443236533279,-0.0015418243093643074,-0.0015418243093643074,-0.007471451095043415,-0.007471451095043415,-0.005497928954465364,-0.005497928954465364,-0.007471451095043415,-0.007471451095043415,-0.0038545289839463873,-0.0038545289839463873
2011-02-10,0.0011548398922745086,0.0011548398922745086,-0.00053473725991177,-0.00053473725991177,-0.0063376426481035674,-0.0063376426481035674,-0.0013969012005383519,-0.0013969012005383519,-0.003362999536974029,-0.003362999536974029,-0.006335837164516789,-0.006335837164516789,-0.001255734873712837,-0.001255734873712837,-0.0018628649962466532,-0.0018628649962466532,-0.0020521936565815095,-0.0020521936565815095,-0.005738656822542915,-0.005738656822542915,-0.00702940560476154,-0.00702940560476154,-0.005738656822542915,-0.005738656822542915,-0.0027658917733416376,-0.0027658917733416376
2011-02-11,0.002683553122585388,0.002683553122585388,-0.0011679202113406575,-0.0011679202113406575,-0.0035239456979082014,-0.0035239456979082014,-0.0041161558353745385,-0.0041161558353745385,-0.003585398988138714,-0.003585398988138714,0.003852580181701236,0.003852580181701236,-0.004940504899102267,-0.004940504899102267,-0.0012203125754528142,-0.0012203125754528142,-0.00654116674255399,-0.00654116674255399,-0.0025919434541478367,-0.0025919434541478367,-0.005443495181130548,-0.005443495181130548,-0.0025919434541478367,-0.0025919434541478367,-0.0021078544999328145,-0.0021078544999328145
2011-02-14,0.003293106573484644,0.003293106573484644,0.00708492695595853,0.00708492695595853,0.008623331631528786,0.008623331631528786,0.006411244706185852,0.006411244706185852,0.00820682428156563,0.00820682428156563,0.007189694293282364,0.007189694293282364,0.015030318144967887,0.015030318144967887,0.004305604845608806,0.004305604845608806,0.01053076562662988,0.01053076562662988,0.012433521374088296,0.012433521374088296,0.009216173759411238,0.009216173759411238,0.012433521374088296,0.012433521374088296,0.008293252578613831,0.008293252578613831
2011-02-15,0.02024011871282272,0.02024011871282272,0.014206719906823068,0.014206719906823068,0.017611169432528453,0.017611169432528453,0.018001557613227546,0.018001557613227546,0.014113514045314818,0.014113514045314818,0.014690199470052382,0.014690199470052382,0.016765241569620344,0.016765241569620344,0.015851471906015116,0.015851471906015116,0.011460039401484656,0.011460039401484656,0.013239534791218841,0.013239534791218841,-0.007658775790259982,-0.007658775790259982,0.013239534791218841,0.013239534791218841,0.015631602697443923,0.015631602697443923
2011-02-16,-0.024902230569775544,-0.024902230569775544,-0.02052847789480188,-0.02052847789480188,-0.016936921742776077,-0.016936921742776077,-0.02347121594166511,-0.02347121594166511,-0.01583880818274649,-0.01583880818274649,-0.02190258527413266,-0.02190258527413266,-0.021247615349268625,-0.021247615349268625,-0.0164718306136762,-0.0164718306136762,-0.024042834786041085,-0.024042834786041085,-0.025644073987237954,-0.025644073987237954,2.7073224299815988e-05,2.7073224299815988e-05,-0.025644073987237954,-0.025644073987237954,-0.021108868672364844,-0.021108868672364844
2011-02-17,-0.006338444264751395,-0.006338444264751395,-0.0026679160589391463,-0.0026679160589391463,-0.004398151139453101,-0.004398151139453101,-0.00039874318037803934,-0.00039874318037803934,-0.0036550027865891585,-0.0036550027865891585,0.0014841793642965196,0.0014841793642965196,0.0013337861318353096,0.0013337861318353096,-0.005780404216413118,-0.005780404216413118,-0.00607239471133194,-0.00607239471133194,-0.0018806922643682883,-0.0018806922643682883,0.0047439981879663674,0.0047439981879663674,-0.0018806922643682883,-0.0018806922643682883,-0.0028454113257861966,-0.0028454113257861966
2011-02-18,-0.001575641919374939,-0.001575641919374939,-0.00200182543196137,-0.00200182543196137,0.00019572722464125322,0.00019572722464125322,-0.00239027862371851,-0.00239027862371851,-0.0012983021648588983,-0.0012983021648588983,-0.000576150815686992,-0.000576150815686992,0.0003206760374791925,0.0003206760374791925,-0.0015027823520563951,-0.0015027823520563951,0.0009685324168254429,0.0009685324168254429,-0.002227620460201272,-0.002227620460201272,-0.0006165640307020305,-0.0006165640307020305,-0.002227620460201272,-0.002227620460201272,-0.0010080455518968778,-0.0010080455518968778
2011-02-21,0.0033080519281707787,0.0033080519281707787,0.0034096425403545654,0.0034096425403545654,0.00223660912862687,0.00223660912862687,0.006543271282578912,0.006543271282578912,-0.00186337490455265,-0.00186337490455265,0.0015767527380246584,0.0015767527380246584,0.00044526277302909634,0.00044526277302909634,0.0070057346790312405,0.0070057346790312405,0.005499946682522745,0.005499946682522745,-0.005057123495474212,-0.005057123495474212,-0.008542027587988697,-0.008542027587988697,-0.005057123495474212,-0.005057123495474212,0.002315787475225524,0.002315787475225524
2011-02-22,-0.005637950919451254,-0.005637950919451254,-0.009122133458339518,-0.009122133458339518,-0.004577287127305244,-0.004577287127305244,-0.006798436180140501,-0.006798436180140501,-0.009276071343382673,-0.009276071343382673,-0.010715748489345547,-0.010715748489345547,-0.007584521127536242,-0.007584521127536242,-0.0055950270636961575,-0.0055950270636961575,-0.008081389693614237,-0.008081389693614237,-0.00736648486546709,-0.00736648486546709,-0.0015445449971328358,-0.0015445449971328358,-0.00736648486546709,-0.00736648486546709,-0.007465319505814019,-0.007465319505814019
2011-02-23,-0.017137868989036617,-0.017137868989036617,-0.012159834727729735,-0.012159834727729735,-0.01824398529060301,-0.01824398529060301,-0.020978035822661858,-0.020978035822661858,-0.015046028937549114,-0.015046028937549114,-0.013966197596407178,-0.013966197596407178,-0.013127423706935728,-0.013127423706935728,-0.021554618846872653,-0.021554618846872653,-0.01535755190004736,-0.01535755190004736,-0.0230825665315663,-0.0230825665315663,-0.0053322114103566435,-0.0053322114103566435,-0.0230825665315663,-0.0230825665315663,-0.017064621743762835,-0.017064621743762835
2011-02-24,0.006525074919314379,0.006525074919314379,0.002023189811472969,0.002023189811472969,0.009191341161596783,0.009191341161596783,0.006850869870453685,0.006850869870453685,0.011756601964433969,0.011756601964433969,0.007535944814297622,0.007535944814297622,0.011086037766280326,0.011086037766280326,0.00374954738691254,0.00374954738691254,0.01042880075314814,0.01042880075314814,0.007198573209882932,0.007198573209882932,0.0003795827412317091,0.0003795827412317091,0.007198573209882932,0.007198573209882932,0.007631335503110329,0.007631335503110329
2011-02-25,0.017419645096382514,0.017419645096382514,0.02095725146036298,0.02095725146036298,0.020289732687728504,0.020289732687728504,0.011277076240057981,0.011277076240057981,0.020997586279474866,0.020997586279474866,0.016167411117200832,0.016167411117200832,0.01480256933431493,0.01480256933431493,0.014743664544859956,0.014743664544859956,0.0233062188798994,0.0233062188798994,0.014379560670369596,0.014379560670369596,-0.00378871482633085,-0.00378871482633085,0.014379560670369596,0.014379560670369596,0.017434399414885757,0.017434399414885757
2011-02-28,-0.012222116678686258,-0.012222116678686258,-0.011504148533001645,-0.011504148533001645,-0.006661894623727327,-0.006661894623727327,-0.014839966098361353,-0.014839966098361353,-0.01718903511315388,-0.01718903511315388,-0.0154595146798066,-0.0154595146798066,-0.013453516585291592,-0.013453516585291592,-0.008949547875191519,-0.008949547875191519,-0.013040303982274456,-0.013040303982274456,-0.010241560972050595,-0.010241560972050595,0.0025908530051801304,0.0025908530051801304,-0.010241560972050595,-0.010241560972050595,-0.012350511535699226,-0.012350511535699226
2011-03-01,0.015734308955078324,0.015348913850729617,0.011530062191924983,0.010571179106466034,0.010267893249745086,0.009095997580142113,0.016459769852942285,0.014928688544909072,0.01697947265894162,0.015735088494684094,0.016303498378760883,0.015065166831778123,0.013596744007079442,0.012249152959448029,0.009844742782871174,0.008637878067612435,0.01565792938535071,0.014629056516871039,0.008083498103409026,0.0075198223501138995,-0.007648063057329457,-0.008617062187152545,0.008083498103409026,0.0075198223501138995,0.013446051491875277,0.013357690715144664
2011-03-02,-0.002907286502475147,-0.002907286502475147,-0.003754502217695632,-0.003754502217695632,-0.0050179700573280694,-0.0050179700573280694,-0.002425384798335729,-0.002425384798335729,-0.001396362770119401,-0.001396362770119401,-0.0065009098027227095,-0.0065009098027227095,-0.0021302492864883043,-0.0021302492864883043,-1.0207620283320617e-05,-1.0207620283320617e-05,0.000694328271865491,0.000694328271865491,-0.007667646795806352,-0.007667646795806352,-0.004814794800267478,-0.004814794800267478,-0.007667646795806352,-0.007667646795806352,-0.0031093612850990014,-0.0031093612850990014
2011-03-03,0.0011835564453166736,0.0011835564453166736,0.005916607511430718,0.005916607511430718,-0.0021103199427193703,-0.0021103199427193703,0.0002250153147777558,0.0002250153147777558,-0.0036288516236489894,-0.0036288516236489894,0.0020030772264748786,0.0020030772264748786,-0.0013773856889847766,-0.0013773856889847766,-0.0007062407911885035,-0.0007062407911885035,-0.00574062759004521,-0.00574062759004521,0.002304870231842556,0.002304870231842556,0.0011217228937469553,0.0011217228937469553,0.002304870231842556,0.002304870231842556,-0.0002001421185509818,-0.0002001421185509818
2011-03-04,-0.01278064401879496,-0.01278064401879496,-0.012169842598715114,-0.012169842598715114,-0.010050063198138415,-0.010050063198138415,-0.012259455200640645,-0.012259455200640645,-0.010582067360283417,-0.010582067360283417,-0.008335418582538098,-0.008335418582538098,-0.005697320804427516,-0.005697320804427516,-0.00862503905931088,-0.00862503905931088,-0.01250372003073221,-0.01250372003073221,-0.01496063964745284,-0.01496063964745284,-0.0020757451529276796,-0.0020757451529276796,-0.01496063964745284,-0.01496063964745284,-0.010795652338133819,-0.010795652338133819
2011-03-07,0.0010348782145761753,0.0010348782145761753,-0.004069259463629791,-0.004069259463629791,-0.00019499970050699416,-0.00019499970050699416,-0.002735424635961207,-0.002735424635961207,-0.0070990819903266975,-0.0070990819903266975,-0.003269788948286612,-0.003269788948286612,-0.008863367374038169,-0.008863367374038169,-6.908155242524864e-05,-6.908155242524864e-05,0.0007339169698792949,0.0007339169698792949,0.000156565801006999,0.000156565801006999,-0.0008920553003467432,-0.0008920553003467432,0.000156565801006999,0.000156565801006999,-0.002446760011741966,-0.002446760011741966
2011-03-08,0.01497872830602065,0.01497872830602065,0.023314097232695827,0.023314097232695827,0.015171432632384888,0.015171432632384888,0.01754916347874147,0.01754916347874147,0.019417112660715906,0.019417112660715906,0.01991034680416177,0.01991034680416177,0.021873712937895036,0.021873712937895036,0.015635750856525965,0.015635750856525965,0.015607020865477841,0.015607020865477841,0.017941477349822495,0.017941477349822495,0.002765523407796403,0.002765523407796403,0.017941477349822495,0.017941477349822495,0.018138864309367182,0.018138864309367182
2011-03-09,0.006716708541365853,0.006716708541365853,0.006026022360315647,0.006026022360315647,0.010337778473515958,0.010337778473515958,0.006330575744540391,0.006330575744540391,0.006134570933677452,0.006134570933677452,0.0015540554899735703,0.0015540554899735703,0.0034580417298760322,0.0034580417298760322,0.0031098464471245625,0.0031098464471245625,0.007571131030778659,0.007571131030778659,0.00985827605478215,0.00985827605478215,0.003122840298512229,0.003122840298512229,0.00985827605478215,0.00985827605478215,0.006100223884746512,0.006100223884746512
2011-03-10,0.014404042639680245,0.014404042639680245,0.015592818257634884,0.015592818257634884,0.015913878138460767,0.015913878138460767,0.017650225769492503,0.017650225769492503,0.010359976184751788,0.010359976184751788,0.012724709343104046,0.012724709343104046,0.015740246696756,0.015740246696756,0.013518637432089768,0.013518637432089768,0.012962692006316128,0.012962692006316128,0.015489282788787792,0.015489282788787792,0.0010018148252831979,0.0010018148252831979,0.015489282788787792,0.015489282788787792,0.014436432085397967,0.014436432085397967
2011-03-11,0.01103010424775349,0.01103010424775349,0.017857163875048994,0.017857163875048994,0.013464299565114279,0.013464299565114279,0.014253952483270438,0.014253952483270438,0.014585784593018757,0.014585784593018757,0.014424733328162768,0.014424733328162768,0.01880026785812395,0.01880026785812395,0.012948144595191047,0.012948144595191047,0.011655642475390433,0.011655642475390433,0.01664108809071442,0.01664108809071442,0.0057551919071308615,0.0057551919071308615,0.01664108809071442,0.01664108809071442,0.014568207055445793,0.014568207055445793
2011-03-14,0.006037930189903364,0.006037930189903364,0.006637985432153094,0.006637985432153094,0.0037480395833582028,0.0037480395833582028,0.007429831312020776,0.007429831312020776,0.00710389578612278,0.00710389578612278,0.006270961410633783,0.006270961410633783,0.0096572396555517,0.0096572396555517,0.004743182879168087,0.004743182879168087,0.0043813200793315224,0.0043813200793315224,0.0010224971077657055,0.0010224971077657055,-0.005270504942853471,-0.005270504942853471,0.0010224971077657055,0.0010224971077657055,0.005708476148537067,0.005708476148537067
